time,open,high,low,close,Volume,Smoothed HA (Open),Smoothed HA (High),Smoothed HA (Low),Smoothed HA (Close),TDFI,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1267453800,0.470937,0.486979,0.470937,0.485,14226252,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1267540200,0.48927,0.498437,0.486614,0.487916,24221976,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1267626600,0.493385,0.497656,0.485885,0.490625,23977556,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1267713000,0.492343,0.496718,0.484687,0.496041,14738508,NaN,NaN,NaN,NaN,NaN,79.71691489660466,NaN,NaN,NaN,79.71691489660466,NaN,NaN,NaN
1267799400,0.506614,0.52026,0.503906,0.517968,13431372,NaN,NaN,NaN,NaN,NaN,83.38887653721788,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1268058600,0.518437,0.524479,0.518437,0.520729,12668940.00000001,NaN,NaN,NaN,NaN,NaN,83.7868940817554,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1268145000,0.517864,0.538072,0.517447,0.529947,23208404,NaN,NaN,NaN,NaN,NaN,85.07287455195834,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1268231400,0.530677,0.546145,0.530312,0.542916,20027540,0.4637098039549786,0.4806279277013549,0.4621342301688217,0.4729815478155439,NaN,86.67431951845886,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1268317800,0.539635,0.548679,0.536041,0.547916,26957208.00000001,0.46938358856367823,0.48725553334198296,0.46809448273864074,0.4796502981084057,NaN,87.24257928868819,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1268404200,0.553958,0.553958,0.542864,0.549166,18057040,0.4753661446183831,0.49389723518928,0.4743114216706252,0.4864396665488039,NaN,87.38738554573764,NaN,NaN,NaN,NaN,NaN,87.38738554573764,NaN
1268659800,0.54552,0.549218,0.533854,0.545468,21183380,0.48159770663278173,0.5001721187336927,0.48073475149370704,0.49287140355274633,NaN,84.33747825182579,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1268746200,0.550825,0.557343,0.545104,0.555781,23296724.00000001,0.4878030286784635,0.5062626070986734,0.48709697447376604,0.49914031333050135,NaN,85.82345213059673,NaN,NaN,NaN,NaN,NaN,NaN,NaN
