time,open,high,low,close,Smoothed HA (Open),Smoothed HA (High),Smoothed HA (Low),Smoothed HA (Close),TDFI,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1403875800,3.108747,3.123747,3.108747,3.11708,2.976768408012925,3.038632636986412,2.9751887924492695,3.0151492530366957,0.052124589863729795,73.4707999698278,79.17574989865454,NaN,NaN,NaN,NaN,NaN,NaN
1404135000,3.13458,3.184163,3.134164,3.180413,2.9959588305248106,3.054400756480628,2.994388413883949,3.0310831410995545,0.10379239993455384,77.19271731524513,79.0556031967232,NaN,NaN,NaN,NaN,NaN,NaN
1404221400,3.160414,3.269159,3.160414,3.250413,3.0135209858121828,3.0720557205559094,3.0122360994696598,3.0476675408408216,0.20510760046357462,80.45634765239333,79.13828909217509,NaN,NaN,NaN,NaN,NaN,NaN
1404307800,3.248913,3.25483,3.23563,3.245413,3.030594263326502,3.0899164578110674,3.02954299268262,3.065332435185279,0.15314913898488705,79.58037600315023,79.29342962135824,NaN,NaN,NaN,NaN,NaN,NaN
1404394200,3.281247,3.310413,3.27458,3.28083,3.0479633492558906,3.1091619610046504,3.047103218729078,3.0844778624675926,0.18846246365341035,81.14624040937551,79.11969697272083,NaN,NaN,NaN,NaN,81.14624040937551,NaN
1404739800,3.282497,3.294163,3.226663,3.241663,3.0662206058617416,3.1281610512084654,3.0655168627034404,3.103137814203105,0.082032593873037,74.35556303085727,78.42079214937905,NaN,NaN,NaN,NaN,NaN,NaN
1404826200,3.22083,3.254413,3.171038,3.209168,3.0846792100324234,3.1450530685776816,3.0834940575972265,3.119289498779668,0.030765266696022104,69.18278711355067,77.26840868483487,NaN,NaN,69.18278711355067,NaN,NaN,NaN
1404912600,3.209163,3.245413,3.209163,3.221205,3.1019843544060457,3.159678631656986,3.099682723349357,3.1334719157679567,0.02608995838208266,70.01493701644071,76.52844720673622,NaN,NaN,NaN,NaN,NaN,NaN
1404999000,3.170413,3.274038,3.119205,3.237084,3.117728135087001,3.1732497728371154,3.1111651285768374,3.14517132166035,0.024929452966782447,71.12271846230216,75.98514633300559,NaN,NaN,NaN,NaN,NaN,NaN
1405085400,3.261663,3.261663,3.224163,3.25583,3.1314497283736755,3.1852573376655617,3.1225871641893876,3.15649599596318,0.026146345527436308,72.41823033154584,75.46523050709861,NaN,NaN,NaN,NaN,NaN,NaN
1405344600,3.290605,3.299297,3.27083,3.27583,3.1439728621684275,3.1970653657683874,3.1351339098741726,3.168296629307614,0.028788608700269253,73.77025680138402,75.12467312536968,NaN,NaN,NaN,NaN,NaN,NaN
1405431000,3.30458,3.307663,3.20833,3.279163,3.1561347457380204,3.2086260336465307,3.145952676493767,3.1797214291726443,0.02265100302284295,73.99899735280195,74.89909647769511,NaN,NaN,NaN,NaN,NaN,NaN
1405517400,3.37458,3.510409,3.37458,3.506246,3.167928087455332,3.2263412895435843,3.1595973035282157,3.1960217438203875,0.4425060958899982,84.14435029786627,75.29846986624592,NaN,NaN,NaN,NaN,84.14435029786627,NaN
1405603800,3.471247,3.471247,3.34208,3.350834,3.1819749156378596,3.246296319043477,3.1751588196974914,3.213969235648368,0.057235568662295164,65.35067389123076,74.72892826056939,NaN,NaN,NaN,NaN,NaN,NaN
1405690200,3.394576,3.429163,3.367497,3.424997,3.1979720756431136,3.265699824112216,3.1923847127433453,3.2322676066853346,0.13559105725427992,68.9182973280882,74.40374950044513,NaN,NaN,NaN,NaN,NaN,NaN
1405949400,3.434997,3.47233,3.414342,3.458747,3.2151198411642237,3.2855196969561744,3.21054836242805,3.251552843274202,0.1718469541358531,70.41136770115794,73.9193673851532,NaN,NaN,NaN,NaN,NaN,NaN
1406035800,3.479788,3.52083,3.47708,3.519163,3.2333363422192125,3.3065663987126697,3.2295960414350704,3.272649982039503,0.29052144535350144,72.91920712979896,73.38100020496788,NaN,NaN,NaN,NaN,NaN,NaN
1406122200,3.497497,3.497497,3.353747,3.354163,3.2529931621293575,3.3269672685261034,3.248496073478885,3.2918332242860435,0.013553234114428362,58.3688773962496,71.86589316161783,NaN,NaN,NaN,NaN,NaN,NaN
1406208600,3.339163,3.38458,3.307913,3.333747,3.2724131932077003,3.3425286022515883,3.263112356963459,3.3063118418465858,0.003654913251749922,56.857102879679964,70.13095476663958,NaN,NaN,NaN,NaN,NaN,NaN
1406295000,3.322913,3.322913,3.191251,3.216663,3.2893625175271426,3.3522972437619845,3.2705212291485553,3.314586723293012,-0.0007653668803557929,49.01634285247757,68.32101046818389,NaN,NaN,NaN,NaN,NaN,NaN
1406554200,3.205413,3.221663,3.14083,3.214997,3.301974620410077,3.354518094896647,3.2711935740278824,3.3161968183672967,-0.000731351420225274,48.912981139585305,66.87316718432922,NaN,NaN,NaN,NaN,NaN,NaN
1406640600,3.23333,3.27583,3.21833,3.219163,3.309085719388687,3.353403521031532,3.269896099970973,3.314645441735461,-0.0003878904053734738,49.20145008033208,65.38648954603575,NaN,NaN,NaN,NaN,NaN,NaN
1406727000,3.239163,3.26858,3.21708,3.255413,3.311865580562074,3.3498533179968173,3.26728155618177,3.311306538643556,-0.000016368722360976604,51.75427351705008,64.00302919280345,NaN,NaN,NaN,NaN,NaN,NaN
1406813400,3.20208,3.20833,3.103751,3.13458,3.311586059602815,3.342798279006742,3.2601253555896004,3.304141775792163,-0.002499745107031525,43.844765889496706,61.9620674469428,NaN,NaN,NaN,NaN,NaN,NaN
1406899800,3.174163,3.187497,3.100455,3.151247,3.307863917697489,3.333401188118884,3.2500564822811366,3.294360363443969,-0.003961386355047592,45.091290984365884,59.913569888584355,NaN,NaN,NaN,NaN,NaN,NaN
1407159000,3.185247,3.207913,3.124997,3.207913,3.3011121405707287,3.3225861424769283,3.2391819643711357,3.2840821332457906,-0.0005692643443128687,49.21858481988976,58.14354042194777,NaN,NaN,NaN,NaN,NaN,NaN
1407245400,3.185413,3.188747,3.080455,3.091247,3.2925971369082596,3.3109218840727457,3.226655156038949,3.2723217763942567,-0.019720831789517477,42.18761041791031,55.14663043052234,NaN,NaN,NaN,NaN,NaN,NaN
1407331800,3.07083,3.12333,3.056664,3.112497,3.282459456651258,3.2974524316040195,3.2126498990219,3.2584494209351553,-0.013565689119040873,43.76342306621429,53.604683943021165,NaN,NaN,NaN,NaN,NaN,NaN
1407418200,3.116664,3.116664,3.03208,3.03208,3.270454438793206,3.282721418300011,3.197305226175052,3.243077764109305,-0.05860487191524981,39.38798952554992,51.49537624283986,NaN,NaN,39.38798952554992,NaN,NaN,NaN
1407504600,3.056247,3.087497,3.00958,3.087497,3.2567661014512557,3.2668027210477324,3.180827379850301,3.2267422743627674,-0.020024989708587453,43.57461548764998,49.57846537044644,NaN,NaN,NaN,NaN,NaN,NaN
1407763800,3.124997,3.184163,3.124997,3.15083,3.2417541879070115,3.2526188812117445,3.167951123059342,3.2131459374460682,-0.0022721441733096247,47.99558406488015,47.79820658009509,NaN,NaN,NaN,NaN,NaN,NaN
1407850200,3.112247,3.13458,3.087918,3.131664,3.2274500626765397,3.2392218022732155,3.156685757007234,3.2008527305036143,-0.005095395979976328,46.80055086051019,46.97189754182798,NaN,NaN,NaN,NaN,NaN,NaN
1407936600,3.159168,3.255413,3.159168,3.239163,3.214151396590077,3.2307887559664907,3.149226536525832,3.192701914930447,0.0002093745064278972,53.75553403679496,46.75035691019334,NaN,NaN,NaN,NaN,NaN,NaN
