time,open,high,low,close,Volume,Smoothed HA (Open),Smoothed HA (High),Smoothed HA (Low),Smoothed HA (Close),TDFI,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1269869400,0.709334,0.713667,0.700665,0.705667,1379939,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1269955800,0.716667,0.726667,0.698167,0.719167,1921799,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1270042200,0.724667,0.729999,0.704167,0.708,1075199,NaN,NaN,NaN,NaN,NaN,56.775995572065206,NaN,NaN,NaN,56.775995572065206,NaN,NaN,NaN
1270128600,0.727834,0.757167,0.6985,0.710334,1643759,NaN,NaN,NaN,NaN,NaN,57.083758788564985,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1270474200,0.737334,0.773334,0.690167,0.7705,1494299,NaN,NaN,NaN,NaN,NaN,64.16669799298725,NaN,NaN,NaN,NaN,NaN,64.16669799298725,NaN
1270560600,0.755834,0.769667,0.747167,0.758834,1994579,NaN,NaN,NaN,NaN,NaN,62.02902006610313,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1270647000,0.762834,0.782167,0.741834,0.766334,3413398,0.6886814945127767,0.7155863201117028,0.6791412150781477,0.6981097089477614,NaN,62.88508176077546,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1270733400,0.7525,0.7525,0.714667,0.739167,4469517,0.6942166177240761,0.7212928420379378,0.6841888073521547,0.7037554184125447,NaN,57.80163278730331,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1270819800,0.747667,0.759165,0.730667,0.758834,1251599,0.6996577584268798,0.726364882598874,0.6891042432594766,0.709033218354671,NaN,60.303391176430175,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1271079000,0.770334,0.797501,0.761167,0.777834,2397478,0.7048950941386959,0.7321118227231743,0.6947769815690235,0.7148035069653615,NaN,62.60965685072071,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1271165400,0.782167,0.796667,0.772167,0.792834,2920498,0.7102989779821454,0.7380930033775184,0.701132782203711,0.721018501590192,NaN,64.36960126520195,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1271251800,0.842,0.89774,0.842,0.894834,6498236,0.7160266576835369,0.7473745208939795,0.7085270429557269,0.7300756466997002,NaN,73.50295909275039,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1271338200,0.910834,0.923167,0.892349,0.9025,12661913,0.7233521759258289,0.7593990897804045,0.7172161275121661,0.7419944579978106,NaN,74.04152917199957,NaN,NaN,NaN,NaN,NaN,74.04152917199957,NaN
1271424600,0.891667,0.891667,0.828502,0.869167,4449177,0.7329196091079919,0.7718210874719649,0.7278992058604496,0.7542130438090148,NaN,67.60686461340487,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1271683800,0.84,0.8655,0.791834,0.839836,5719017,0.7437678382144624,0.7832334632002999,0.7385884052926114,0.7650396824492749,NaN,62.462770271718455,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1271770200,0.864334,0.886667,0.858334,0.8805,2921998,0.7545686335867442,0.7942924432101671,0.7497025171342201,0.7758383105489771,NaN,66.29206019958613,63.70935854354368,NaN,NaN,NaN,NaN,NaN,NaN
1271856600,0.886667,0.906167,0.814,0.853,5767977,0.7653383683673043,0.8053938945156099,0.7592680790402815,0.7860132662008777,NaN,61.70746478471565,64.0616063444473,NaN,NaN,NaN,NaN,NaN,NaN
1271943000,0.836334,0.904001,0.797332,0.901167,6593876,0.7757861869836359,0.8160851835873325,0.7669297831578835,0.7952608062256747,NaN,66.12626325575708,64.70749952067528,NaN,NaN,NaN,NaN,NaN,NaN
1272029400,0.916001,0.916001,0.868667,0.905167,3598978,0.7856137990861011,0.8265451644175821,0.7754219063057697,0.8049619923174587,NaN,66.4722737362259,64.8721835023352,NaN,NaN,NaN,NaN,NaN,NaN
1272288600,0.913334,0.938,0.906834,0.913167,3845338,0.7953617795502356,0.8372317577198952,0.7854509174607754,0.8151874725171667,NaN,67.19403511642436,65.24111314878671,NaN,NaN,NaN,NaN,67.19403511642436,NaN
1272375000,0.875,0.9065,0.815984,0.818667,5111157,0.8053350764551649,0.8466754521546702,0.7931739111278199,0.8233169353775608,NaN,52.74869523596763,64.51708553987187,NaN,NaN,NaN,NaN,NaN,NaN
1272461400,0.835334,0.879167,0.7935,0.835001,6859856,0.8143754653521059,0.854071364886886,0.7983546288345911,0.829169999428649,NaN,54.566787483859486,64.28602516105445,NaN,NaN,NaN,NaN,NaN,NaN
1272547800,0.835334,0.866667,0.8255,0.863667,5837577,0.8218131992014399,0.8594387324221084,0.8027200802305423,0.8337037695974386,NaN,57.64676751347534,64.09626632798624,NaN,NaN,NaN,NaN,NaN,NaN
1272634200,0.841667,0.841667,0.745334,0.747167,10103274,0.8277915936084904,0.8624442682953696,0.803745346694591,0.8354248878229115,NaN,44.45650863770491,62.799612884199405,NaN,NaN,NaN,NaN,NaN,NaN
1272893400,0.757667,0.813934,0.757667,0.802167,4924017,0.8316353300685609,0.8628525933577883,0.8029084309657445,0.8348393177813549,NaN,50.244655532505696,61.790688189006815,NaN,NaN,NaN,NaN,NaN,NaN
1272979800,0.7855,0.7855,0.661333,0.696,19160330,0.8332594879409343,0.860568824404274,0.7976680020574838,0.8310504298103507,NaN,41.29823345734154,59.49035064362047,NaN,NaN,NaN,NaN,NaN,NaN
1273066200,0.685001,0.705834,0.641502,0.673667,7922396,0.8321730930705322,0.8545170956314465,0.7889974338773263,0.8234049947285925,-0.34365585405402355,39.6969831818772,57.037168787183155,NaN,NaN,NaN,NaN,NaN,NaN
1273152600,0.666667,0.695665,0.223867,0.616334,17444871,0.8278038809681085,0.8460853376088566,0.764511171413673,0.8092697284431646,-1,35.85368703618846,54.76908467452484,NaN,NaN,NaN,NaN,NaN,NaN
1273239000,0.6,0.618147,0.514334,0.578834,12372113,0.8185489441253562,0.8335064995586955,0.7398492214532547,0.7921563360225669,-1,33.56471446795318,52.70493783139875,NaN,NaN,33.56471446795318,NaN,NaN,NaN
1273498200,0.68,0.682665,0.64685,0.68,7208096,0.8053625723264594,0.8187007008788928,0.7202656277953464,0.7767406737898505,-0.11683117507700226,43.959120987195384,51.109727887656554,NaN,NaN,NaN,NaN,NaN,NaN
1273584600,0.643667,0.7025,0.6355,0.667,27719146,0.7910597494465622,0.8049480356179044,0.704353779882355,0.7626335305170453,-0.12865410931901913,43.0274974835032,49.77544450899852,NaN,NaN,NaN,NaN,NaN,NaN
1273671000,0.678,0.724667,0.677999,0.721167,42364178,0.7768532888450461,0.79308778744756,0.6928308145891177,0.7511345245074139,-0.009246539041874967,47.974933593565204,48.478920961699096,NaN,NaN,NaN,NaN,47.974933593565204,NaN
1273757400,0.701834,0.730834,0.6555,0.664667,28991865,0.7639993466552465,0.7830903060294763,0.6838830175055747,0.74135665190568,-0.07432594973697161,43.71105764302295,46.8531198121846,NaN,NaN,NaN,NaN,NaN,NaN
1273843800,0.649,0.649,0.567665,0.603999,15853732,0.7526824501723858,0.771965039756892,0.6740512519370683,0.730713922249786,-0.30355933541853386,39.63734280162099,44.8847846468415,NaN,NaN,NaN,NaN,NaN,NaN
1274103000,0.591167,0.6348,0.57005,0.629,19135790,0.7417018278499317,0.7599831659791491,0.6640315988891567,0.7194750810008063,-0.13981624554651095,42.03479030922001,44.11950572350238,NaN,NaN,NaN,NaN,NaN,NaN
1274189400,0.6445,0.655334,0.569087,0.577667,16133751,0.7305914339480609,0.7485027656492832,0.654185563414467,0.7083869945117931,-0.38792501685395364,38.64122944498244,42.981965863582595,NaN,NaN,NaN,NaN,NaN,NaN
1274275800,0.574834,0.604167,0.546667,0.586834,21303589,0.7194916520212205,0.7360461087127851,0.6440400830251468,0.6966582260518159,-0.2662673606180725,39.57932610776001,41.691434334602924,NaN,NaN,NaN,NaN,NaN,NaN
1274362200,0.541667,0.576167,0.504333,0.539,10661814,0.708076933593031,0.7224220951036323,0.6326300644827045,0.683637596717391,-0.5940067049697266,36.4479303052888,41.11939302514463,NaN,NaN,36.4479303052888,NaN,NaN,NaN
1274448600,0.516667,0.599,0.503834,0.574167,11217954,0.6958588970650852,0.7092218183866413,0.6207342317565174,0.6704512052879862,-0.22712677810326043,40.19417678578228,40.401501686092956,NaN,NaN,NaN,NaN,NaN,NaN
1274707800,0.562834,0.5848,0.540334,0.540334,10939734,0.6831563863755237,0.6962721515467832,0.6101130468156313,0.6578759943215917,-0.3806413004924834,37.88065296047191,40.15738879345941,NaN,NaN,NaN,NaN,NaN,NaN
1274794200,0.494334,0.552667,0.475,0.5525,10843374,0.6705172827840933,0.6828560885697945,0.5985364503902237,0.6448545474987462,-0.22213119776910603,39.23508042670588,40.124395739518604,NaN,NaN,NaN,NaN,NaN,NaN
1274880600,0.580334,0.603667,0.546434,0.549667,14247232,0.6576868089523125,0.6712572666242138,0.589064432935522,0.6336640236752298,-0.17609273150565963,39.02171762877565,40.35068363898911,NaN,NaN,NaN,NaN,NaN,NaN
1274967000,0.592333,0.634167,0.584,0.633334,10573914,0.6456761476135925,0.6622666414664543,0.5825562416497954,0.6254222507462567,-0.0012962375840650407,48.01316902334454,41.38271610723135,NaN,NaN,NaN,NaN,NaN,NaN
1275053400,0.640667,0.640667,0.577167,0.602834,9283975,0.635549797516142,0.6555340860644351,0.5780213618089438,0.6195715266947538,-0.00817927287766716,45.38589230193998,41.48462834399883,NaN,NaN,NaN,NaN,NaN,NaN
1275399000,0.598999,0.621167,0.561834,0.561834,4530897,0.6275611516532622,0.6498910667931846,0.574450496401136,0.6145437518604501,-0.03987097100054336,42.054494009196866,41.415128095834085,NaN,NaN,NaN,NaN,NaN,NaN
1275485400,0.581834,0.622567,0.564167,0.621834,11090694,0.621052852295977,0.6452102335027382,0.5717201320735577,0.6106179438520171,-0.000217734838425607,48.06260467460417,41.4213903159083,NaN,NaN,NaN,NaN,NaN,NaN
1275571800,0.633,0.653,0.615,0.645667,9100135,0.6158357257878231,0.6423342960602827,0.571323106959276,0.6088510411735778,0.00008071322387378802,50.268387986541576,41.889771054731064,NaN,NaN,NaN,NaN,50.268387986541576,NaN
1275658200,0.629,0.6305,0.552434,0.561667,13653113,0.6123436516101946,0.6400178653406131,0.5704328965287477,0.6071574685979755,-0.013718479481238152,43.28999430874847,42.15067473381159,NaN,NaN,NaN,NaN,NaN,NaN
1275917400,0.569834,0.578,0.495017,0.498967,18313610,0.609750779482762,0.6364170194756901,0.5673438830495099,0.603653408655697,-0.11472454333467925,38.94413639328261,41.929913739816065,NaN,NaN,NaN,NaN,NaN,NaN
1276003800,0.501834,0.504167,0.4569,0.4935,12499913,0.6067022735608743,0.6296346344098923,0.5616249935948298,0.5975208343586116,-0.13043550782949462,38.58045460675973,41.925572679943016,NaN,NaN,NaN,NaN,NaN,NaN
1276090200,0.507,0.5385,0.4775,0.483667,8633275,0.6021117008165432,0.6220816449225437,0.5550156545848428,0.5902468272883771,-0.15341709770369497,37.89499327999037,41.80526319224519,NaN,NaN,37.89499327999037,NaN,NaN,NaN
1276176600,0.509334,0.538667,0.5015,0.536834,9502795,0.596179384208024,0.6142680025410113,0.5488221084844436,0.5831075968599266,-0.019206271372204285,43.717740545105514,42.3245353522321,NaN,NaN,NaN,NaN,NaN,NaN
1276263000,0.518,0.562167,0.513334,0.55975,6504716,0.589643588843073,0.6073150352429273,0.5435028550293186,0.5768476212223713,-0.0026555440706682427,46.0649598829271,42.74387700202816,NaN,NaN,NaN,NaN,NaN,NaN
1276522200,0.586834,0.6025,0.569167,0.570443,6923636,0.5832456854674385,0.6025013948122123,0.540790433955084,0.5728351872427725,-0.00036069220437659727,47.17207090247363,43.40754971217113,NaN,NaN,NaN,NaN,NaN,NaN
1276608600,0.583334,0.669667,0.583334,0.665433,14529112,0.5780405021653279,0.6014993910590158,0.5403810798820812,0.5718882459095609,0.010252432766818542,55.843285321209635,44.59385006177855,NaN,NaN,NaN,NaN,NaN,NaN
1276695000,0.651334,0.689627,0.634,0.674667,14222752,0.5749644278821718,0.6037419376024458,0.5432018898040518,0.5742466985407313,0.0014479686024925203,56.589236541664,45.84867284127058,NaN,NaN,NaN,NaN,56.589236541664,NaN
1276781400,0.688,0.6895,0.636167,0.670334,8720875,0.5746056072662286,0.608078123714909,0.5481634273616007,0.5790239619205816,0.009901594867558832,56.11023242603394,46.42703451289125,NaN,NaN,NaN,NaN,NaN,NaN
1276867800,0.6735,0.6825,0.656667,0.665834,4650177,0.5768148206382226,0.6134410871880485,0.5550716821774276,0.5852170485824456,0.01170832971865633,55.584016672911694,47.15547196796065,NaN,NaN,NaN,NaN,NaN,NaN
1277127000,0.695667,0.713167,0.636,0.648167,9053335,0.5810159641015484,0.6203278945646774,0.5623715326846365,0.5922730223451002,0.004803808246249114,53.46409893853709,47.970443748627815,NaN,NaN,NaN,NaN,NaN,NaN
1277213400,0.651334,0.677,0.608334,0.614,9891475,0.5866445173524997,0.6268115294344976,0.5687776298775734,0.5984970701582788,0.00010458557231735008,49.52982499596375,48.0752452001535,NaN,NaN,NaN,NaN,NaN,NaN
1277299800,0.62,0.6425,0.5865,0.619334,8075695,0.5925708134974418,0.6316704410602616,0.5736518724653221,0.6032780089370752,0.00015465767307792295,50.14660169662106,48.0665461794449,NaN,NaN,NaN,NaN,NaN,NaN
1277386200,0.6085,0.610667,0.557834,0.5653,11751354,0.5979244273698469,0.6342287722788222,0.5763918903144656,0.6058932569150438,-0.0005495931704660524,44.24756239487984,48.13494389988285,NaN,NaN,NaN,NaN,NaN,NaN
1277472600,0.571832,0.573499,0.536667,0.567167,8716015,0.6019088553581995,0.6339337783911208,0.5769128976245711,0.6062025714485585,-0.000036187844933637485,44.490541348295366,48.53111568238376,NaN,NaN,NaN,NaN,NaN,NaN
1277731800,0.5615,0.592333,0.552834,0.573833,4245117,0.6040557242162687,0.6323610708004737,0.5764656744974658,0.6052169862536863,-0.00011362848410416582,45.40541276329504,49.01861269356487,NaN,NaN,NaN,NaN,NaN,NaN
1277818200,0.544667,0.544667,0.485835,0.495584,23977848,0.6046363640818873,0.6284092889984545,0.5731702383711402,0.6016637024041045,-0.028782453925792945,37.57640886595237,48.995856663990715,NaN,NaN,NaN,NaN,NaN,NaN
1277904600,0.4985,0.514667,0.467667,0.471667,10836474,0.6031500404813765,0.6226006154131134,0.5674764922577772,0.5955317205740834,-0.0847393934330195,35.55826538693175,48.413037009835456,NaN,NaN,NaN,NaN,NaN,NaN
1277991000,0.475,0.486332,0.4345,0.473502,10715274,0.5993408864500415,0.6152549932123716,0.5592690591651035,0.5871888824705459,-0.09012966416623815,35.842970366595566,47.68289490152606,NaN,NaN,NaN,NaN,NaN,NaN
1278077400,0.4745,0.481567,0.444334,0.467667,7027196,0.5932648893058212,0.6062855221113641,0.5499753210066987,0.5776313831625399,-0.17271944792313979,35.30877518168866,46.83551663575571,NaN,NaN,NaN,NaN,NaN,NaN
1278423000,0.495667,0.505,0.454833,0.466833,24058667,0.5854481401987032,0.5961013852214201,0.5406086922888674,0.5680251850088321,-0.1576328354480753,35.22795992751436,45.3629933933489,NaN,NaN,35.22795992751436,NaN,NaN,NaN
1278509400,0.467,0.541,0.467,0.540167,13647053,0.576736665847468,0.5870556089850403,0.531905124559117,0.55947117021143,-0.0024510993681337405,46.76581996777803,44.66132078092847,NaN,NaN,NaN,NaN,NaN,NaN
1278595800,0.560167,0.560167,0.510667,0.536167,14703052,0.5681039206833856,0.5801112923644872,0.5253766825397265,0.5531604935218821,-0.0018381052604470806,46.281552924919254,43.95927224513457,NaN,NaN,NaN,NaN,NaN,NaN
1278682200,0.5385,0.556334,0.527167,0.554667,7507016,0.5606322092740365,0.5746765914081009,0.5210655872196477,0.5486386853736102,-0.000009068536377063704,48.91627805137084,43.483005200738795,NaN,NaN,NaN,NaN,NaN,NaN
1278941400,0.557334,0.58215,0.551,0.575834,8718955,0.5546354491004255,0.5712855406386819,0.5191692147419206,0.5462047746173748,0.00028469339536674567,51.82755055289633,43.36610888747874,NaN,NaN,NaN,NaN,NaN,NaN
1279027800,0.596667,0.618634,0.586317,0.612834,11689254,0.5504201133124837,0.5705807367140731,0.5201195037529653,0.5464732550328744,0.0023152699425875918,56.494873569788325,43.86361235703764,NaN,NaN,NaN,NaN,56.494873569788325,NaN
1279114200,0.64,0.646655,0.595334,0.607167,16904271,0.5484466853619747,0.5726237775012664,0.5232420772643932,0.5491592872107584,0.0010466136701922733,55.60622768396839,44.25358564184817,NaN,NaN,NaN,NaN,NaN,NaN
1279200600,0.599,0.60565,0.568,0.599334,11168874,0.5488029872594267,0.5750832088546349,0.5268119958211542,0.5524065223972506,0.00145970401879338,54.33403970790576,44.97404830706431,NaN,NaN,NaN,NaN,NaN,NaN
1279287000,0.588334,0.592333,0.541334,0.542333,7879676,0.5506047556244787,0.5772998460794639,0.52968184226589,0.5550324228973901,-0.0000676216835743437,46.07334409156111,45.08710564586901,NaN,NaN,46.07334409156111,NaN,NaN,NaN
1279546200,0.5595,0.5855,0.547167,0.583334,7952456,0.5528185899123218,0.5790547901364334,0.5321810008853944,0.5572478712355863,0.00032794742676842126,51.7552184502199,45.540663194935064,NaN,NaN,NaN,NaN,NaN,NaN
1279632600,0.5395,0.585167,0.519667,0.585,14140432,0.5550332311069074,0.5804316439221258,0.5334403053865372,0.5587337706608057,0.0007722080635749735,51.97663290732213,46.56925062646148,NaN,NaN,NaN,NaN,NaN,NaN
1279719000,0.596167,0.596167,0.545667,0.5495,10886574,0.5568835013199093,0.5818735164919818,0.5346874991307224,0.5601628927335291,-0.00006460903414655806,47.02423626711637,47.388248546474664,NaN,NaN,NaN,NaN,NaN,NaN
1279805400,0.558334,0.611667,0.558334,0.599834,10307334,0.5585231973834897,0.5838236455183489,0.5363040999303598,0.561842862295153,0.0042579754408470115,53.75263941267628,48.667510621194715,NaN,NaN,NaN,NaN,NaN,NaN
1279891800,0.595,0.615417,0.579833,0.611333,7091816,0.5601830301312244,0.5861735122048145,0.5388252591456423,0.5642419456448301,0.012927111346210272,55.15397467070548,50.08502487041021,NaN,NaN,NaN,NaN,NaN,NaN
1280151000,0.611667,0.636834,0.593169,0.633334,8625415,0.562212488126857,0.5894212903270001,0.542309464598992,0.5676498957997435,0.05328697495266761,57.7893596613236,51.696553422825154,NaN,NaN,NaN,NaN,57.7893596613236,NaN
1280237400,0.647167,0.647167,0.612334,0.620334,10466274,0.5649311921587064,0.5935043718690582,0.5469567272711023,0.5720502791001485,0.02564622927825798,55.70626148675202,52.335156388466146,NaN,NaN,NaN,NaN,NaN,NaN
1280323800,0.6125,0.6265,0.578335,0.588167,17110971,0.5684907357893052,0.5973284389552606,0.5511050030343795,0.5759654190252081,0.0005836679355033762,50.8243943229607,52.65964505975482,NaN,NaN,NaN,NaN,NaN,NaN
1280410200,0.594834,0.596,0.530167,0.5525,24662987,0.5722280775380657,0.5998444362954369,0.5531897825772549,0.5783353831394974,-0.0011340259975731492,46.00966655462709,52.45202995284455,NaN,NaN,NaN,NaN,NaN,NaN
1280496600,0.539667,0.545667,0.507665,0.535167,13902593,0.5752817304458071,0.5997377093481026,0.5530804273100144,0.5783915117403192,-0.0013507722924904224,43.836336836093274,51.88122897307289,NaN,NaN,43.836336836093274,NaN,NaN,NaN
1280755800,0.562167,0.571667,0.542083,0.5635,19809170,0.5768366211806295,0.598738306702429,0.5526436712283074,0.5778162833907762,-3.8382162791040475e-7,48.14800666965639,51.285024194492046,NaN,NaN,NaN,NaN,NaN,NaN
1280842200,0.563667,0.564834,0.532334,0.5465,11761434,0.577326452357348,0.5969484815692946,0.5516799032321793,0.5765722864496514,-0.0008607367056120805,45.87247298875663,50.589756001976916,NaN,NaN,NaN,NaN,NaN,NaN
1280928600,0.548333,0.564167,0.532334,0.5625,8503975,0.5769493694621185,0.5946666488249882,0.5503952022353604,0.5749217170444473,-0.00009894085351552114,48.346804547518616,50.16209634766354,NaN,NaN,NaN,NaN,NaN,NaN
1281015000,0.559334,0.567,0.543334,0.549,7222136,0.5759355433012436,0.592224540993676,0.5493017676098747,0.573147212994866,-0.0013575261079913727,46.418697558907716,50.186764452474016,NaN,NaN,NaN,NaN,NaN,NaN
1281101400,0.538834,0.561,0.529167,0.549667,7939376,0.5745413781872954,0.5895575253051555,0.5479041868238925,0.5710178272097789,-0.0012798625938331093,46.5321549475259,49.813688487995876,NaN,NaN,NaN,NaN,NaN,NaN
1281360600,0.553667,0.566667,0.54,0.558667,7601636,0.5727796027306431,0.5870154561151489,0.5467073207828997,0.5690545994624138,-0.000190151753576679,48.12822513086303,49.5388022182488,NaN,NaN,NaN,NaN,NaN,NaN
1281447000,0.541667,0.541667,0.500834,0.51575,18742010,0.5709171011227969,0.583814617860181,0.5443896395229657,0.5662833445418665,-0.02872495964057121,41.73102566032564,49.16071574633518,NaN,NaN,NaN,NaN,NaN,NaN
1281533400,0.482667,0.483167,0.4407,0.453667,30725564,0.5686002228538242,0.5791527365480474,0.5394103772077052,0.5610816583705293,-0.5158399340536372,34.57215494473306,47.79068114148209,NaN,NaN,NaN,NaN,NaN,NaN
1281619800,0.4215,0.4415,0.406667,0.4355,27763726,0.5648409406297614,0.5734748154704896,0.5316889412046728,0.5531436731361455,-1,32.799020991894466,46.19389873585273,NaN,NaN,NaN,NaN,NaN,NaN
1281706200,0.437667,0.4495,0.4215,0.422334,9923635,0.558992306897341,0.5660563863124822,0.5228774364024884,0.5438498673797021,-1,31.536652892356926,44.318705395212255,NaN,NaN,31.536652892356926,NaN,NaN,NaN
1281965400,0.418334,0.439767,0.408334,0.426667,15527332,0.5514210871502931,0.5572007884899541,0.5131922658687125,0.5336424646045721,-0.8357639066531023,32.457990146047436,42.658114585161925,NaN,NaN,NaN,NaN,NaN,NaN
1282051800,0.443167,0.458,0.4335,0.443,14426212,0.5425317758870639,0.5472606224376956,0.5040743495322604,0.5238597994541273,-0.428339400442383,35.956610127889604,41.59612999979971,NaN,NaN,NaN,NaN,NaN,NaN
1282138200,0.447,0.4645,0.438169,0.457834,10213674,0.5331957876784758,0.5370648439471744,0.49579193117373427,0.514931435197908,-0.1825656230426346,39.044844361359,41.09864270028056,NaN,NaN,NaN,NaN,39.044844361359,NaN
1282224600,0.4525,0.459334,0.428834,0.434834,11191014,0.5240636114446393,0.5274746636637582,0.48803401702715943,0.5066056397801775,-0.3309445451136264,36.13531954567819,40.548570036679486,NaN,NaN,NaN,NaN,NaN,NaN
1282311000,0.438834,0.452834,0.430667,0.439834,8678635,0.5153346256176835,0.5185873309562231,0.48094427228351316,0.4988482597144181,-0.2062803931659968,37.23037163649704,39.76873896288238,NaN,NaN,NaN,NaN,NaN,NaN
1282570200,0.452334,0.454333,0.423833,0.424334,15403012,0.5070914426703668,0.5105138493600642,0.47431026886723715,0.4916672115806645,-0.28336532193635866,35.214591913255816,39.007461743203756,NaN,NaN,NaN,NaN,NaN,NaN
1282656600,0.407334,0.416667,0.393167,0.402834,14009272,0.4993793271290469,0.5021794780569812,0.4671869023202346,0.4839950483975513,-0.47035345719974564,32.57957975151872,37.88123140063234,NaN,NaN,NaN,NaN,NaN,NaN
1282743000,0.397167,0.420167,0.3825,0.415,19593830,0.49168718776618836,0.49397822034358907,0.4596188006707458,0.4762050367329036,-0.23871221495639555,35.519803311416496,37.10273895438297,NaN,NaN,NaN,NaN,NaN,NaN
1282829400,0.422334,0.424667,0.387002,0.391334,15865312,0.4839461122519099,0.48600841808007844,0.45215199541213774,0.468680457462093,-0.43028680824100984,32.54640146587586,36.10375656283654,NaN,NaN,NaN,NaN,NaN,NaN
1282915800,0.403167,0.419167,0.371334,0.414667,22818348,0.4763132848589356,0.4784636275373952,0.4444818862584534,0.46144179836470434,-0.12890920139348436,38.05242157057252,35.38405630853007,NaN,NaN,NaN,NaN,NaN,NaN
1283175000,0.408667,0.414167,0.384,0.384667,11894274,0.46887754161340245,0.47128747428031315,0.43734794918008774,0.45449471092381755,-0.3238021277845065,34.188341958890575,34.845293186998994,NaN,NaN,NaN,NaN,NaN,NaN
1283261400,0.381667,0.3895,0.354833,0.360167,17175411,0.46168612626990474,0.4637798849336611,0.4298445714935756,0.4471019346725192,-0.5845712772783418,31.385359459943146,34.61766493808542,NaN,NaN,31.385359459943146,NaN,NaN,NaN
1283347800,0.374834,0.4055,0.374834,0.393667,21289609,0.45439403047227134,0.4568275355385086,0.42300311795157736,0.44017311140768245,-0.12775107924687518,38.77668900370204,35.04464122464311,NaN,NaN,NaN,NaN,NaN,NaN
1283434200,0.400334,0.419834,0.392333,0.419834,32312803,0.44728357094084364,0.45095055666940614,0.41740941374737767,0.4344740028946039,-0.014151252803403071,43.86349263638616,35.92512977778805,NaN,NaN,NaN,NaN,NaN,NaN
1283520600,0.436333,0.4475,0.416667,0.438,39970240,0.44087878691843296,0.44690231274316716,0.41364032535457035,0.430663888835614,-0.000328348674719422,47.14664315939771,36.97431927874164,NaN,NaN,NaN,NaN,NaN,NaN
1283866200,0.434167,0.4375,0.41,0.414334,24537227,0.43577133787760375,0.4438815110159107,0.4109968752617135,0.4278930310329641,-0.00721888192697485,43.571464138880955,37.518237422383876,NaN,NaN,NaN,NaN,NaN,NaN
1283952600,0.416167,0.418834,0.395834,0.4075,55172492.00000001,0.43183218445575866,0.4410313045368081,0.4087260408933808,0.425432893792084,-0.008893976458426253,42.56763152617534,37.76986507701361,NaN,NaN,NaN,NaN,NaN,NaN
