time,open,high,low,close,Smoothed HA (Open),Smoothed HA (High),Smoothed HA (Low),Smoothed HA (Close),TDFI,RSI,RSI-based MA,Upper Bollinger Band,Lower Bollinger Band,Regular Bullish,Regular Bullish Label,Regular Bearish,Regular Bearish Label
1689255000,200,209.7,199.36,208.69,182.37977307552967,189.1576094091694,179.05825841783997,184.1218946649377,0.07525178959461588,67.75074065405192,59.488234636110896,NaN,NaN,NaN,NaN,NaN,NaN
1689341400,210.11,219.2801,204.2015,206.73,183.2508338702337,190.8154399922953,180.53323096848757,185.72771802331835,0.05882367153516568,66.24368089781092,59.76882160309803,NaN,NaN,NaN,NaN,NaN,NaN
1689600600,210,214.99,207.1,213.66,184.48927594677602,192.72438641596486,182.2657826635292,187.65260083270311,0.12404915427382823,68.879551684638,60.961592809738725,NaN,NaN,NaN,NaN,NaN,NaN
1689687000,213.54,224.75,206.7001,222,186.07093838973958,195.0609741403729,184.25171661253762,189.90297442137546,0.26373215041435183,71.73954897296817,62.0086857928306,NaN,NaN,NaN,NaN,71.73954897296817,NaN
1689773400,227.24,228,218.71,221.03,187.98695640555752,197.71402958760893,186.49850222421048,192.52816750399495,0.2173449468666663,70.92315797235344,62.84384428881339,NaN,NaN,NaN,NaN,NaN,NaN
1689859800,209.06,211.31,188,190.22,190.25756195477624,199.93949547914352,188.3598382870841,194.5208779971867,1.1603596286330739e-7,51.05088680253753,62.447310152206896,NaN,NaN,NaN,NaN,NaN,NaN
1689946200,195.12,195.19,183.44,185.15,192.38921997598146,201.272262051852,189.44321736100497,195.69629979850723,-0.000645056842443544,48.63588633630362,61.583472060974884,NaN,NaN,48.63588633630362,NaN,NaN,NaN
1690205400,185.8,188.02,180.47,186.59,194.04275988724433,201.72635332608323,189.87181930764606,196.13682844902735,-0.00028707348401495143,49.36849821097012,60.63641223081852,NaN,NaN,NaN,NaN,NaN,NaN
1690291800,189.47,194.8,188.64,191.81,195.08979416813582,201.80136142449973,190.1180133609299,196.2678656961019,-1.9638535518458842e-7,52.03901284985094,59.851218847541936,NaN,NaN,NaN,NaN,NaN,NaN
1690378200,191.3,192.45,182.3301,188.13,195.67882993211884,201.5424375424645,190.0253692689652,196.10053225997487,-0.00007913695580175023,50.03540123988605,59.146993465075674,NaN,NaN,NaN,NaN,NaN,NaN
1690464600,201.31,203.1384,184.77,186.6,195.88968109604684,201.42186742168178,189.78962010760154,195.91757575281628,-0.00006775570507284262,49.187457266585604,58.479394551174835,NaN,NaN,NaN,NaN,NaN,NaN
1690551000,194,203.87,192.27,202.08,195.90362842443156,201.42208519465592,189.713800582801,195.86575938842694,0.0005633809598833364,57.10762030512234,58.610730855127976,NaN,NaN,NaN,NaN,NaN,NaN
1690810200,203.61,206.5282,201.2,204.95,195.88469390642925,201.59102816021198,190.0427544353626,196.10235473496212,0.001888318015785268,58.40220112426293,58.7597254078813,NaN,NaN,NaN,NaN,58.40220112426293,NaN
1690896600,202.11,205.71,198.59,203.39,195.99352432069568,201.84028656987473,190.54551678508196,196.47057625669353,0.001239018407889772,57.38829044154477,58.48228105420621,NaN,NaN,NaN,NaN,NaN,NaN
1690983000,196.98,196.98,177.09,182.6,196.2320502886946,201.84647487485972,190.4372662329079,196.45068896936684,-0.000666299339239347,45.94136292649529,56.92446835938074,NaN,NaN,NaN,NaN,NaN,NaN
1691069400,177.88,187.9777,177.88,183.87,196.3413696290307,201.39214556249894,189.94968474813325,195.9564251168798,-0.00028048275279905674,46.64153198084626,55.52431486531184,NaN,NaN,NaN,NaN,NaN,NaN
1691155800,193.9,198.74,186.16,186.92,196.14889737295525,201.00033352488555,189.49800839061857,195.4759203853181,-0.00019769445176240957,48.370999227781255,54.05941826125064,NaN,NaN,NaN,NaN,NaN,NaN
1691415000,189.87,192.205,183.77,192.05,195.81240887913665,200.44729130053656,189.0062908821792,194.95584133740263,-0.000002095476866550758,51.23404276519146,52.594739246409446,NaN,NaN,NaN,NaN,NaN,NaN
1691501400,184.87,186.67,177.58,183.14,195.38412510826964,199.62162530570671,188.29939599199486,194.21460358342938,-0.0010378129879535162,46.41925226282077,50.84446026715711,NaN,NaN,NaN,NaN,NaN,NaN
1691587800,183.99,184.44,169.1901,171.93,194.7993643458495,198.5670348362518,187.1944730988303,193.16213604288762,-0.017207814609777917,41.17627026596725,50.13913051454495,NaN,NaN,NaN,NaN,NaN,NaN
1691674200,175.28,183.14,170.16,172.63,193.98075019436857,197.351084692691,185.89169089435384,191.86719046474357,-0.017753173865237618,41.61969883261632,49.63797426428158,NaN,NaN,NaN,NaN,NaN,NaN
1691760600,167.661,170.65,163.7311,166.34,192.92397032955606,195.68151673727442,184.28699897584139,190.1814280375647,-0.10266637836070655,38.79007309499123,48.88237247028309,NaN,NaN,NaN,NaN,NaN,NaN
1692019800,163.31,174.8179,161.03,174.78,191.55269918356038,193.85199653828096,182.44395731218125,188.33568779994695,-0.024156466259592776,44.26564547525803,48.32713194352645,NaN,NaN,NaN,NaN,NaN,NaN
1692106200,174.12,176.33,167.85,168.93,189.94419349175365,192.04803685008596,180.72774075015485,186.55372325079964,-0.09501950722973332,41.49487694053865,47.717094493573065,NaN,NaN,NaN,NaN,NaN,NaN
1692192600,167.41,169.0938,160.2,160.36,188.24895837127664,190.0816097249278,178.90026550614857,184.62405199886467,-0.2864162351143676,37.7654840357503,46.90123926279911,NaN,NaN,NaN,NaN,NaN,NaN
1692279000,161.51,162.37,151.606,152.75,186.43650518507064,187.93594720169432,176.7746245409494,182.42104721041682,-0.6225841158426911,34.77653515275078,45.30616175191543,NaN,NaN,NaN,NaN,NaN,NaN
1692365400,145.82,152.95,143.18,150.91,184.42877619774373,185.6555923931631,174.24110870338797,179.81553004755776,-0.6845230826513646,34.07432272011846,43.568456151619394,NaN,NaN,34.07432272011846,NaN,NaN,NaN
1692624600,154.8,164.5,153.53,163.62,182.12215312265076,183.12591182799386,171.86045401201585,177.38694318489814,-0.10036269826871815,42.68371761856327,42.51812952140643,NaN,NaN,NaN,NaN,NaN,NaN
1692711000,169.79,169.87,160.35,162,179.75454815377446,180.98607399618732,169.88628173061747,175.36832079965004,-0.09216115719912459,41.93206287229388,42.23175094610634,NaN,NaN,NaN,NaN,NaN,NaN
1692797400,163.95,175.8099,163.35,173.2,177.56143447671226,179.38250738163293,168.34865295610723,173.80904975499138,-0.0012899379403908777,48.66298368987423,42.37614035389405,NaN,NaN,NaN,NaN,NaN,NaN
